order_id,date_sk,customer_sk,channel_sk,store_sk,status,total_amount,tax_amount
1000006533,624,622,1,,FULFILLED,36300.0,6300.0
1000006534,1767,1288,2,2.0,CANCELLED,42688.8,7408.8
1000006535,7107,1045,2,2.0,FULFILLED,30346.8,5266.8
1000006536,8124,523,1,,FULFILLED,73509.6,12549.6
1000006537,5369,1419,2,3.0,PAID,14701.5,2551.5
1000006538,1098,733,2,4.0,FULFILLED,34485.0,5985.0
1000006539,7069,339,1,,FULFILLED,17835.0,2835.0
1000006540,4458,1434,2,2.0,PAID,15173.4,2633.4
1000006541,477,853,2,2.0,CANCELLED,54885.6,9525.6
1000006542,7622,799,1,,PAID,35339.62,5977.12
1000006543,10625,902,1,,FULFILLED,28788.0,4788.0
1000006544,3343,1133,1,,FULFILLED,44760.0,7560.0
1000006545,7219,1163,1,,PAID,56956.8,9676.8
1000006546,10586,186,1,,FULFILLED,45302.4,7862.4
1000006547,11180,671,1,,FULFILLED,33388.5,5638.5
1000006548,11050,1359,1,,FULFILLED,18351.75,2976.75
1000006549,945,835,1,,FULFILLED,19957.5,3307.5
1000006550,11684,16,1,,FULFILLED,38252.7,6482.7
1000006551,2602,975,1,,FULFILLED,31944.0,5544.0
1000006552,7772,597,2,4.0,PAID,49005.0,8505.0
1000006553,2096,564,1,,CREATED,17835.0,2835.0
1000006554,6808,229,1,,FULFILLED,29359.2,4939.2
1000006555,8370,209,1,,FULFILLED,33870.0,5670.0
1000006556,6442,236,1,,FULFILLED,19050.0,3150.0
1000006557,358,942,2,4.0,FULFILLED,44823.24,7779.24
1000006558,7939,1106,2,4.0,FULFILLED,14520.0,2520.0
1000006559,87,778,2,1.0,PAID,42688.8,7408.8
1000006560,6730,787,1,,FULFILLED,19876.35,3241.35
1000006561,9935,355,1,,PAID,18868.5,3118.5
1000006562,11746,1477,1,,FULFILLED,29659.2,4939.2
1000006563,7308,334,2,2.0,PAID,31305.12,5433.12
1000006564,9617,10,1,,CANCELLED,37200.0,6300.0
1000006565,5136,54,1,,FULFILLED,30603.0,5103.0
1000006566,4768,361,1,,CANCELLED,16020.0,2520.0
1000006567,495,1392,1,,FULFILLED,34170.0,5670.0
1000006568,10125,856,1,,PAID,50205.0,8505.0
1000006569,3612,543,2,3.0,PAID,17242.5,2992.5
1000006570,5367,1356,1,,PAID,30540.0,5040.0
1000006571,2086,656,2,3.0,PAID,18150.0,3150.0
1000006572,11210,1096,2,2.0,REFUNDED,100188.0,17388.0
1000006573,11370,478,1,,FULFILLED,36783.6,6123.6
1000006574,6599,328,1,,CANCELLED,27442.8,4762.8
1000006575,1792,585,2,2.0,PAID,19965.0,3465.0
1000006576,751,65,1,,FULFILLED,69144.0,11844.0
1000006577,8162,1379,1,,FULFILLED,33388.5,5638.5
1000006578,1679,212,2,4.0,FULFILLED,53724.0,9324.0
1000006579,2022,705,1,,FULFILLED,71467.2,12247.2
1000006580,11296,1249,1,,FULFILLED,49905.0,8505.0
1000006581,6147,702,2,4.0,FULFILLED,83344.8,14464.8
1000006582,6878,764,2,2.0,FULFILLED,41382.0,7182.0
1000006583,8447,1378,2,4.0,FULFILLED,99679.8,17299.8
1000006584,9274,204,1,,FULFILLED,85924.2,14704.2
1000006585,10303,1383,1,,CANCELLED,16872.0,2772.0
1000006586,10719,738,1,,FULFILLED,16373.4,2633.4
1000006587,5952,332,1,,REFUNDED,40240.65,6775.65
1000006588,7332,1338,1,,FULFILLED,63018.9,10728.9
1000006589,3031,727,2,2.0,FULFILLED,49005.0,8505.0
1000006590,3548,1491,1,,FULFILLED,37500.0,6300.0
1000006591,5331,136,2,2.0,CANCELLED,37243.8,6463.8
1000006592,4881,1396,1,,FULFILLED,135719.25,23294.25
1000006593,954,555,2,1.0,CANCELLED,19057.5,3307.5
1000006594,4629,1178,2,1.0,PAID,27442.8,4762.8
1000006595,2860,235,1,,PAID,43888.8,7408.8
1000006596,6882,539,1,,FULFILLED,16335.0,2835.0
1000006597,8850,553,2,2.0,FULFILLED,41382.0,7182.0
1000006598,6439,376,2,4.0,PAID,44104.5,7654.5
1000006599,8714,1377,1,,FULFILLED,28788.0,4788.0
1000006600,1712,619,2,1.0,FULFILLED,38419.92,6667.92
1000006601,1601,47,1,,FULFILLED,57229.05,9724.05
1000006602,706,666,2,2.0,FULFILLED,15518.25,2693.25
1000006603,4920,778,1,,FULFILLED,71803.5,12253.5
1000006604,4931,1457,1,,FULFILLED,59129.88,10001.88
1000006605,2877,932,1,,FULFILLED,77502.6,13242.6
1000006606,4954,478,1,,PAID,29359.2,4939.2
1000006607,11491,1480,1,,FULFILLED,55950.0,9450.0
1000006608,8893,994,1,,FULFILLED,21165.0,3465.0
1000006609,5990,165,2,1.0,FULFILLED,54450.0,9450.0
1000006610,6486,1126,1,,REFUNDED,43690.68,7582.68
1000006611,3473,445,1,,FULFILLED,43923.0,7623.0
1000006612,2811,321,1,,FULFILLED,45723.24,7779.24
1000006613,10731,975,1,,FULFILLED,48859.8,8479.8
1000006614,3744,916,2,4.0,PAID,90387.0,15687.0
1000006615,2325,814,1,,CANCELLED,51112.5,8662.5
1000006616,9986,1227,2,3.0,FULFILLED,58334.1,10124.1
1000006617,767,528,2,1.0,FULFILLED,53433.6,9273.6
1000006618,6567,809,2,1.0,FULFILLED,46957.68,8149.68
1000006619,10184,1105,2,1.0,FULFILLED,42761.4,7421.4
1000006620,9169,261,1,,PAID,37137.0,6237.0
1000006621,2513,751,2,2.0,PAID,17787.0,3087.0
1000006622,11038,648,2,3.0,CANCELLED,39930.0,6930.0
1000006623,11031,118,2,3.0,PAID,41382.0,7182.0
1000006624,6686,100,1,,FULFILLED,19050.0,3150.0
1000006625,11057,780,1,,PAID,19287.0,3087.0
1000006626,245,91,2,4.0,FULFILLED,118701.0,20601.0
1000006627,8256,1355,2,1.0,REFUNDED,14229.6,2469.6
1000006628,1073,279,1,,FULFILLED,32916.6,5556.6
1000006629,8322,651,1,,CANCELLED,48157.68,8149.68
1000006630,1317,1359,1,,FULFILLED,29867.4,5027.4
1000006631,3484,589,1,,PAID,42282.0,7182.0
1000006632,11634,1489,2,1.0,PAID,47916.0,8316.0
1000006633,4829,776,2,1.0,FULFILLED,15518.25,2693.25
1000006634,7551,257,1,,FULFILLED,26513.28,4445.28
1000006635,11739,252,1,,FULFILLED,18442.5,2992.5
1000006636,8060,1036,1,,FULFILLED,14694.0,2394.0
1000006637,6949,456,1,,FULFILLED,56323.08,9775.08
1000006638,9240,707,1,,FULFILLED,35685.0,5985.0
1000006639,10789,548,1,,CANCELLED,14701.5,2551.5
1000006640,6774,575,1,,REFUNDED,68055.0,11655.0
1000006641,494,970,1,,FULFILLED,53181.6,9021.6
1000006642,10846,1310,1,,REFUNDED,40104.0,6804.0
1000006643,10863,135,1,,FULFILLED,44043.6,7383.6
1000006644,11445,814,1,,PAID,69044.7,11774.7
1000006645,6086,248,1,,FULFILLED,36474.0,6174.0
1000006646,2212,966,1,,FULFILLED,77430.0,13230.0
1000006647,4719,380,1,,FULFILLED,32670.0,5670.0
1000006648,338,1144,1,,PAID,15221.4,2381.4
1000006649,10822,487,2,3.0,FULFILLED,46554.75,8079.75
1000006650,6803,903,2,3.0,CANCELLED,40656.0,7056.0
1000006651,11288,1383,1,,FULFILLED,45060.0,7560.0
1000006652,9177,1292,1,,FULFILLED,17535.0,2835.0
1000006653,4491,190,1,,FULFILLED,37200.0,6300.0
1000006654,7237,159,2,4.0,FULFILLED,35937.0,6237.0
1000006655,4905,1229,1,,CANCELLED,55650.0,9450.0
1000006656,2243,886,1,,CANCELLED,54261.0,9261.0
1000006657,6531,271,2,2.0,FULFILLED,17242.5,2992.5
1000006658,7998,143,1,,FULFILLED,57800.25,9875.25
1000006659,10671,1043,2,1.0,FULFILLED,54268.5,9418.5
1000006660,10832,432,2,3.0,FULFILLED,61664.62,10702.12
1000006661,4464,521,1,,PAID,18987.0,3087.0
1000006662,1207,1159,1,,FULFILLED,20257.5,3307.5
1000006663,66,668,2,2.0,FULFILLED,14374.8,2494.8
1000006664,7525,789,1,,CREATED,28488.0,4788.0
1000006665,8832,1315,1,,FULFILLED,62073.0,10773.0
1000006666,10034,760,2,3.0,FULFILLED,83490.0,14490.0
1000006667,3387,419,2,4.0,CANCELLED,29040.0,5040.0
1000006668,4189,1231,2,1.0,FULFILLED,14520.0,2520.0
1000006669,1078,1222,2,3.0,FULFILLED,14520.0,2520.0
1000006670,3871,1480,1,,PAID,27036.0,4536.0
1000006671,5441,1476,2,3.0,CANCELLED,26136.0,4536.0
1000006672,9088,873,1,,PAID,60976.5,10426.5
1000006673,4254,201,2,3.0,FULFILLED,66973.5,11623.5
1000006674,1552,301,2,2.0,FULFILLED,42688.8,7408.8
1000006675,1979,1413,2,2.0,PAID,54450.0,9450.0
1000006676,1370,881,2,1.0,FULFILLED,51473.4,8933.4
1000006677,3793,606,1,,CREATED,37409.25,6284.25
1000006678,11584,649,1,,FULFILLED,37243.8,6463.8
1000006679,5440,286,2,4.0,FULFILLED,48024.9,8334.9
1000006680,11988,318,1,,FULFILLED,46023.24,7779.24
1000006681,9242,1143,2,1.0,FULFILLED,14229.6,2469.6
1000006682,3603,1228,2,2.0,PAID,41654.25,7229.25
1000006683,4238,948,1,,REFUNDED,29040.0,5040.0
1000006684,6434,1078,1,,FULFILLED,35985.0,5985.0
1000006685,5756,400,2,2.0,PAID,17787.0,3087.0
1000006686,3270,942,2,3.0,CANCELLED,49005.0,8505.0
1000006687,10839,518,1,,PAID,123422.1,21212.1
1000006688,2607,815,2,4.0,FULFILLED,54313.88,9426.38
1000006689,633,743,1,,FULFILLED,18142.5,2992.5
1000006690,562,736,2,3.0,FULFILLED,94743.0,16443.0
1000006691,3631,445,2,4.0,FULFILLED,43560.0,7560.0
1000006692,6899,557,2,2.0,FULFILLED,30346.8,5266.8
1000006693,11239,141,1,,REFUNDED,29659.2,4939.2
1000006694,8572,174,2,1.0,FULFILLED,37243.8,6463.8
1000006695,3781,958,1,,CANCELLED,19350.0,3150.0
1000006696,9186,990,1,,FULFILLED,34170.0,5670.0
1000006697,3730,1137,1,,FULFILLED,15518.25,2693.25
1000006698,5024,402,1,,PAID,30240.0,5040.0
1000006699,3924,1143,2,2.0,CANCELLED,29403.0,5103.0
1000006700,2464,547,2,4.0,FULFILLED,42688.8,7408.8
1000006701,5380,22,2,2.0,FULFILLED,76484.1,13274.1
1000006702,3553,1222,1,,FULFILLED,41382.0,7182.0
1000006703,646,340,1,,FULFILLED,18442.5,2992.5
1000006704,1226,243,1,,PAID,18442.5,2992.5
1000006705,10735,28,1,,REFUNDED,81386.7,13916.7
1000006706,6299,158,2,4.0,FULFILLED,70204.2,12184.2
1000006707,486,238,2,3.0,FULFILLED,17242.5,2992.5
1000006708,6559,1410,2,4.0,CANCELLED,85522.8,14842.8
1000006709,9077,343,1,,FULFILLED,55345.08,9397.08
1000006710,4421,1252,1,,PAID,15420.0,2520.0
1000006711,3197,1347,1,,FULFILLED,30492.0,5292.0
1000006712,8105,765,1,,REFUNDED,27588.0,4788.0
1000006713,10730,841,1,,FULFILLED,12961.2,2041.2
1000006714,7399,1487,1,,FULFILLED,16141.08,2593.08
1000006715,8264,837,1,,PAID,36300.0,6300.0
1000006716,760,184,2,2.0,FULFILLED,68970.0,11970.0
1000006717,5376,1166,2,1.0,FULFILLED,35574.0,6174.0
1000006718,5420,997,1,,FULFILLED,16020.0,2520.0
1000006719,7318,1034,1,,FULFILLED,20466.75,3291.75
1000006720,4163,398,1,,FULFILLED,54313.88,9426.38
1000006721,696,162,2,1.0,REFUNDED,42688.8,7408.8
1000006722,4134,501,2,2.0,PAID,14229.6,2469.6
1000006723,8699,794,1,,FULFILLED,42282.0,7182.0
1000006724,5932,8,1,,FULFILLED,17235.0,2835.0
1000006725,10498,176,1,,CANCELLED,17235.0,2835.0
1000006726,2375,52,1,,FULFILLED,34187.1,5777.1
1000006727,8196,451,1,,FULFILLED,109545.9,18855.9
1000006728,4998,913,2,4.0,FULFILLED,31036.5,5386.5
1000006729,4052,1425,1,,FULFILLED,13968.0,2268.0
1000006730,11198,1163,1,,FULFILLED,44651.1,7541.1
1000006731,1060,1199,1,,FULFILLED,37500.0,6300.0
1000006732,1425,1433,1,,FULFILLED,39204.0,6804.0
1000006733,3238,1321,1,,FULFILLED,31246.8,5266.8
1000006734,10078,713,1,,FULFILLED,97304.25,16679.25
1000006735,7886,1331,1,,FULFILLED,13794.0,2394.0
1000006736,3334,979,2,4.0,FULFILLED,83490.0,14490.0
1000006737,11325,820,1,,PAID,37200.0,6300.0
1000006738,9908,1267,1,,FULFILLED,27336.0,4536.0
1000006739,10852,184,2,3.0,FULFILLED,54450.0,9450.0
1000006740,7387,486,1,,FULFILLED,90280.2,15460.2
1000006741,5568,417,1,,FULFILLED,50205.0,8505.0
1000006742,2536,982,1,,PAID,75552.0,12852.0
1000006743,5077,1491,2,2.0,CANCELLED,27588.0,4788.0
1000006744,594,45,1,,FULFILLED,13261.2,2041.2
1000006745,9628,535,1,,FULFILLED,77493.0,13293.0
1000006746,2399,177,1,,PAID,16446.0,2646.0
1000006747,10573,1229,2,4.0,FULFILLED,54313.88,9426.38
1000006748,8304,1317,1,,CANCELLED,49479.0,8379.0
1000006749,10596,737,1,,CANCELLED,33870.0,5670.0
1000006750,1289,158,1,,FULFILLED,55350.0,9450.0
1000006751,3853,915,2,3.0,FULFILLED,55920.15,9705.15
1000006752,7447,281,1,,FULFILLED,73737.0,12537.0
1000006753,7899,403,1,,FULFILLED,44460.0,7560.0
1000006754,10552,955,1,,FULFILLED,52627.5,8977.5
1000006755,3045,991,1,,FULFILLED,20465.7,3395.7
1000006756,11609,1128,2,2.0,FULFILLED,45701.7,7931.7
1000006757,1794,1399,2,4.0,FULFILLED,57172.5,9922.5
1000006758,7370,1366,2,4.0,FULFILLED,32670.0,5670.0
1000006759,3810,654,1,,FULFILLED,16446.0,2646.0
1000006760,3539,791,1,,FULFILLED,57229.05,9724.05
1000006761,10933,246,2,3.0,FULFILLED,33486.75,5811.75
1000006762,6413,997,2,2.0,FULFILLED,13721.4,2381.4
1000006763,7741,122,1,,FULFILLED,18142.5,2992.5
1000006764,8762,522,2,4.0,PAID,13794.0,2394.0
1000006765,4855,978,1,,FULFILLED,46681.8,8101.8
1000006766,10129,1380,1,,FULFILLED,17535.0,2835.0
1000006767,8163,731,2,1.0,FULFILLED,61710.0,10710.0
1000006768,9122,406,1,,FULFILLED,42471.0,7371.0
1000006769,447,254,2,1.0,FULFILLED,53361.0,9261.0
1000006770,352,412,1,,FULFILLED,44760.0,7560.0
1000006771,6514,1233,1,,FULFILLED,17535.0,2835.0
1000006772,997,335,2,2.0,CREATED,12414.6,2154.6
1000006773,9142,867,1,,FULFILLED,87294.0,14994.0
1000006774,6530,155,1,,FULFILLED,56656.8,9676.8
1000006775,5294,168,2,2.0,FULFILLED,45738.0,7938.0
1000006776,429,1405,1,,FULFILLED,13968.0,2268.0
1000006777,6137,1255,1,,FULFILLED,74589.0,12789.0
1000006778,8691,66,1,,FULFILLED,12414.6,2154.6
1000006779,1511,228,2,2.0,CANCELLED,25613.28,4445.28
1000006780,2297,1191,2,2.0,PAID,43451.1,7541.1
1000006781,5773,549,2,3.0,FULFILLED,27442.8,4762.8
1000006782,8646,384,1,,FULFILLED,17242.5,2992.5
1000006783,3582,565,2,1.0,PAID,67518.0,11718.0
1000006784,11262,1398,2,3.0,PAID,42761.4,7421.4
1000006785,7218,492,2,2.0,FULFILLED,54313.88,9426.38
1000006786,6542,1459,2,3.0,REFUNDED,36300.0,6300.0
1000006787,1863,972,2,4.0,FULFILLED,58697.1,10187.1
1000006788,8360,965,2,4.0,FULFILLED,32670.0,5670.0
1000006789,7336,1161,2,4.0,FULFILLED,43451.1,7541.1
1000006790,2516,1258,1,,CANCELLED,55513.88,9426.38
1000006791,3224,322,1,,PAID,46420.2,7900.2
1000006792,9430,1023,2,3.0,FULFILLED,39204.0,6804.0
1000006793,5348,653,2,1.0,FULFILLED,48024.9,8334.9
1000006794,5474,282,2,4.0,REFUNDED,19057.5,3307.5
1000006795,10299,1400,1,,FULFILLED,52627.5,8977.5
1000006796,9239,727,2,4.0,FULFILLED,54313.88,9426.38
1000006797,4508,1238,1,,FULFILLED,55350.0,9450.0
1000006798,7461,769,1,,FULFILLED,13794.0,2394.0
1000006799,9801,16,2,1.0,FULFILLED,13794.0,2394.0
1000006800,8941,1116,1,,PAID,44324.4,7484.4
1000006801,5110,118,2,1.0,REFUNDED,28749.6,4989.6
1000006802,11611,339,1,,FULFILLED,54561.0,9261.0
1000006803,3625,1296,1,,FULFILLED,82575.0,14175.0
1000006804,1326,1477,2,2.0,PAID,24829.2,4309.2
1000006805,6109,418,1,,FULFILLED,94391.7,16121.7
1000006806,2164,682,2,2.0,FULFILLED,14941.08,2593.08
1000006807,1570,1076,1,,FULFILLED,98910.0,17010.0
1000006808,10979,222,1,,FULFILLED,129048.6,22188.6
1000006809,11033,810,1,,FULFILLED,52627.5,8977.5
1000006810,11483,1311,1,,FULFILLED,13794.0,2394.0
1000006811,11800,767,1,,REFUNDED,29959.2,4939.2
1000006812,2526,1094,1,,FULFILLED,36300.0,6300.0
1000006813,2944,608,2,4.0,CANCELLED,41382.0,7182.0
1000006814,788,193,2,1.0,REFUNDED,14374.8,2494.8
1000006815,1709,1313,1,,CANCELLED,46802.4,7862.4
1000006816,10686,1128,2,2.0,FULFILLED,43451.1,7541.1
1000006817,8672,161,2,4.0,FULFILLED,41382.0,7182.0
1000006818,11028,311,2,2.0,REFUNDED,39930.0,6930.0
1000006819,10628,768,1,,PAID,45004.5,7654.5
1000006820,1898,1363,1,,PAID,83301.0,14301.0
1000006821,1938,362,2,1.0,FULFILLED,17151.75,2976.75
1000006822,2050,311,2,4.0,FULFILLED,107956.2,18736.2
1000006823,5250,1108,1,,FULFILLED,49005.0,8505.0
1000006824,2535,1048,1,,PAID,53361.0,9261.0
1000006825,7338,983,2,1.0,CANCELLED,49005.0,8505.0
1000006826,3747,1240,1,,FULFILLED,68790.6,11730.6
1000006827,411,773,2,1.0,FULFILLED,71547.3,12417.3
1000006828,9516,871,2,3.0,CREATED,14229.6,2469.6
1000006829,5167,245,1,,FULFILLED,52927.5,8977.5
1000006830,2097,1355,1,,FULFILLED,15420.0,2520.0
1000006831,6114,518,1,,FULFILLED,35685.0,5985.0
1000006832,3700,116,1,,FULFILLED,40704.0,6804.0
1000006833,4470,902,1,,FULFILLED,86986.5,14836.5
1000006834,8198,1302,2,1.0,FULFILLED,28459.2,4939.2
1000006835,91,565,1,,PAID,43588.8,7408.8
1000006836,7114,235,1,,PAID,26136.0,4536.0
1000006837,4767,606,2,2.0,FULFILLED,14520.0,2520.0
1000006838,10728,467,2,1.0,PAID,35574.0,6174.0
1000006839,6450,19,1,,FULFILLED,59733.75,10158.75
1000006840,3767,1456,1,,REFUNDED,31936.5,5386.5
1000006841,7031,321,1,,PAID,40104.0,6804.0
1000006842,10817,656,2,3.0,FULFILLED,35574.0,6174.0
1000006843,11860,1209,1,,FULFILLED,19565.7,3395.7
1000006844,1257,1198,2,1.0,CREATED,18150.0,3150.0
1000006845,7163,466,1,,FULFILLED,82086.0,13986.0
1000006846,11064,128,1,,PAID,45694.2,7774.2
1000006847,4659,1252,1,,FULFILLED,44104.5,7654.5
1000006848,10025,86,1,,FULFILLED,49005.0,8505.0
1000006849,333,312,1,,FULFILLED,42521.58,7223.58
1000006850,10656,360,2,4.0,FULFILLED,43560.0,7560.0
1000006851,4740,823,1,,FULFILLED,15901.5,2551.5
1000006852,3820,1332,1,,CANCELLED,59284.92,10132.92
1000006853,8043,1388,1,,FULFILLED,64688.7,11018.7
1000006854,813,39,2,4.0,FULFILLED,49005.0,8505.0
1000006855,4697,192,1,,FULFILLED,47754.75,8079.75
1000006856,253,980,1,,PAID,14006.64,2222.64
1000006857,11717,492,1,,FULFILLED,59895.0,10395.0
1000006858,5423,356,1,,FULFILLED,32372.1,5462.1
1000006859,43,1101,1,,FULFILLED,13314.6,2154.6
1000006860,4835,1081,1,,FULFILLED,18687.0,3087.0
1000006861,10036,1448,1,,FULFILLED,15601.5,2551.5
1000006862,7144,1216,2,3.0,FULFILLED,26136.0,4536.0
1000006863,2640,731,1,,FULFILLED,14268.0,2268.0
1000006864,10361,522,1,,FULFILLED,15429.6,2469.6
1000006865,11292,96,1,,FULFILLED,27336.0,4536.0
1000006866,8156,831,2,4.0,FULFILLED,34303.5,5953.5
1000006867,7459,1222,1,,FULFILLED,36300.0,6300.0
1000006868,1340,1216,2,4.0,FULFILLED,74705.4,12965.4
1000006869,474,1384,1,,FULFILLED,27336.0,4536.0
1000006870,5828,660,1,,FULFILLED,16718.25,2693.25
1000006871,11094,61,2,2.0,PAID,26136.0,4536.0
1000006872,1592,489,1,,FULFILLED,44460.0,7560.0
1000006873,4921,89,2,1.0,PAID,14229.6,2469.6
1000006874,11840,259,1,,FULFILLED,42582.0,7182.0
1000006875,9884,939,2,4.0,FULFILLED,18104.62,3142.12
1000006876,7727,87,1,,FULFILLED,29359.2,4939.2
1000006877,4040,354,2,3.0,FULFILLED,15652.56,2716.56
1000006878,9313,1118,1,,FULFILLED,31692.0,5292.0
1000006879,9455,435,2,2.0,FULFILLED,47916.0,8316.0
1000006880,6142,175,2,4.0,FULFILLED,26136.0,4536.0
1000006881,5991,1370,1,,FULFILLED,20865.0,3465.0
1000006882,2350,6,1,,FULFILLED,16872.0,2772.0
1000006883,6874,887,1,,CANCELLED,29940.0,5040.0
1000006884,10377,82,1,,FULFILLED,95044.05,16339.05
1000006885,9353,28,1,,FULFILLED,15274.8,2494.8
1000006886,7116,789,1,,PAID,29940.0,5040.0
1000006887,2532,318,1,,FULFILLED,35685.0,5985.0
1000006888,3623,642,1,,PAID,19050.0,3150.0
1000006889,3083,1466,1,,CANCELLED,37074.0,6174.0
1000006890,9354,50,1,,FULFILLED,62610.24,10866.24
1000006891,9327,132,2,1.0,PAID,27442.8,4762.8
1000006892,1843,209,1,,FULFILLED,32236.5,5386.5
1000006893,10646,685,1,,FULFILLED,46500.3,8070.3
1000006894,5324,617,1,,CANCELLED,66421.5,11371.5
1000006895,164,754,1,,CREATED,37200.0,6300.0
1000006896,10333,1302,2,1.0,FULFILLED,28459.2,4939.2
1000006897,83,1060,2,2.0,FULFILLED,54450.0,9450.0
1000006898,1440,1063,2,2.0,FULFILLED,28459.2,4939.2
1000006899,10828,898,1,,CANCELLED,29040.0,5040.0
1000006900,11230,552,2,1.0,REFUNDED,90517.68,15709.68
1000006901,3282,231,1,,PAID,40104.0,6804.0
1000006902,6681,958,1,,REFUNDED,28642.8,4762.8
1000006903,3211,916,1,,FULFILLED,31936.5,5386.5
1000006904,4151,613,1,,CANCELLED,91608.78,15690.78
1000006905,8511,517,2,1.0,FULFILLED,87846.0,15246.0
1000006906,5571,1330,1,,FULFILLED,59733.75,10158.75
1000006907,11735,819,2,4.0,FULFILLED,53905.5,9355.5
1000006908,9439,1326,1,,CANCELLED,29359.2,4939.2
1000006909,1258,746,1,,FULFILLED,27036.0,4536.0
1000006910,8719,641,1,,PAID,37074.0,6174.0
1000006911,174,1495,1,,FULFILLED,31065.82,5183.32
1000006912,7642,718,2,2.0,FULFILLED,13794.0,2394.0
1000006913,11362,971,2,3.0,FULFILLED,72904.92,12652.92
1000006914,963,391,1,,FULFILLED,52627.5,8977.5
1000006915,9262,1007,2,1.0,FULFILLED,13068.0,2268.0
1000006916,1154,184,1,,FULFILLED,70741.2,12121.2
1000006917,7028,333,1,,FULFILLED,14568.0,2268.0
1000006918,2029,458,2,1.0,FULFILLED,17787.0,3087.0
1000006919,433,489,1,,PAID,45060.0,7560.0
1000006920,8819,152,2,1.0,FULFILLED,37207.5,6457.5
1000006921,1282,481,1,,FULFILLED,31082.16,5186.16
1000006922,6668,1261,2,4.0,FULFILLED,17242.5,2992.5
1000006923,10157,111,2,3.0,REFUNDED,72237.0,12537.0
1000006924,10550,477,2,3.0,FULFILLED,51727.5,8977.5
1000006925,747,1309,1,,FULFILLED,28434.6,4674.6
1000006926,8133,1381,1,,REFUNDED,39319.92,6667.92
1000006927,4205,842,1,,FULFILLED,56376.0,9576.0
1000006928,8789,498,1,,FULFILLED,29940.0,5040.0
1000006929,3995,903,2,1.0,FULFILLED,27588.0,4788.0
1000006930,11943,516,2,4.0,FULFILLED,59786.1,10376.1
1000006931,1977,176,1,,PAID,58191.0,9891.0
1000006932,5011,1423,2,1.0,FULFILLED,106994.25,18569.25
1000006933,7522,1368,2,3.0,FULFILLED,52998.0,9198.0
1000006934,3151,570,1,,FULFILLED,13794.0,2394.0
1000006935,902,954,2,4.0,FULFILLED,98010.0,17010.0
1000006936,5639,696,1,,FULFILLED,31392.0,5292.0
1000006937,35,1390,1,,PAID,37074.0,6174.0
1000006938,8694,12,2,4.0,FULFILLED,35574.0,6174.0
1000006939,961,255,1,,PAID,35685.0,5985.0
1000006940,2223,268,1,,PAID,19876.35,3241.35
1000006941,3135,1040,1,,FULFILLED,44460.0,7560.0
1000006942,2349,1126,1,,FULFILLED,27336.0,4536.0
1000006943,7082,675,2,3.0,REFUNDED,30492.0,5292.0
1000006944,11678,188,1,,FULFILLED,45004.5,7654.5
1000006945,11687,184,2,2.0,PAID,26136.0,4536.0
1000006946,6580,948,1,,FULFILLED,94100.25,16175.25
1000006947,10267,728,1,,CREATED,66331.8,11251.8
1000006948,10702,384,1,,FULFILLED,93283.5,16033.5
1000006949,5866,1308,1,,FULFILLED,45060.0,7560.0
1000006950,2770,575,1,,FULFILLED,63336.0,10836.0
1000006951,8143,614,1,,PAID,83673.08,14365.58
1000006952,7717,993,1,,FULFILLED,58191.0,9891.0
1000006953,8383,1217,1,,FULFILLED,55950.0,9450.0
1000006954,2821,460,1,,CANCELLED,31111.2,5191.2
1000006955,10914,1068,1,,FULFILLED,28788.0,4788.0
1000006956,8530,1285,1,,FULFILLED,40104.0,6804.0
1000006957,6255,317,1,,CANCELLED,43923.0,7623.0
1000006958,6532,960,1,,FULFILLED,35985.0,5985.0
1000006959,6021,336,2,2.0,FULFILLED,53361.0,9261.0
1000006960,2382,1246,2,2.0,CANCELLED,26136.0,4536.0
1000006961,9671,1388,2,4.0,CANCELLED,89606.55,15551.55
1000006962,8624,1102,2,4.0,REFUNDED,14520.0,2520.0
1000006963,6809,414,2,2.0,FULFILLED,64251.0,11151.0
1000006964,1462,712,1,,FULFILLED,59897.1,10187.1
1000006965,8742,848,1,,CANCELLED,38419.92,6667.92
1000006966,9865,998,2,2.0,FULFILLED,110279.4,19139.4
1000006967,6791,606,1,,FULFILLED,62944.2,10924.2
1000006968,7388,94,1,,CANCELLED,57172.5,9922.5
1000006969,313,1289,2,3.0,FULFILLED,19057.5,3307.5
1000006970,5536,697,1,,FULFILLED,36774.0,6174.0
1000006971,1520,739,1,,CANCELLED,27036.0,4536.0
1000006972,9963,235,2,4.0,PAID,58769.7,10199.7
1000006973,10053,414,1,,FULFILLED,55950.0,9450.0
1000006974,9007,487,1,,FULFILLED,29882.16,5186.16
1000006975,4947,632,2,1.0,PAID,17968.5,3118.5
1000006976,5788,1405,2,4.0,FULFILLED,45738.0,7938.0
1000006977,10449,1306,1,,FULFILLED,39319.92,6667.92
1000006978,8404,863,2,1.0,CANCELLED,14229.6,2469.6
1000006979,3502,872,1,,FULFILLED,55650.0,9450.0
1000006980,6869,113,2,2.0,PAID,14520.0,2520.0
1000006981,2012,1064,1,,CREATED,37500.0,6300.0
1000006982,7518,600,2,2.0,FULFILLED,49005.0,8505.0
1000006983,6593,246,2,2.0,CANCELLED,63125.7,10955.7
1000006984,2417,208,1,,FULFILLED,49005.0,8505.0
1000006985,254,559,1,,FULFILLED,30240.0,5040.0
